,img_ID,artist,height,width,whitespace,chiaroscuro,color_01,color_02,color_03,color_04,color_05,color_06,color_07,color_08,color_09,color_10
4461,251227,sorolla,250,363,0.3989,0.13309,#FFBFBF,#7F3F7F,#3F003F,#BF7F7F,#BFBFFF,#003F00,#7F7F7F,#7F3F3F,#FFFFFF,#FF7F7F
4462,251231,sorolla,250,393,0.4,0.03742,#3F3F3F,#BFBF7F,#3F0000,#FFFFFF,#BF7F3F,#3F3F00,#7F7F3F,#3F0000,#BFBFBF,#BFBF3F
4463,251243,sorolla,250,308,0.3987,0.05167,#FF7F3F,#7F3F00,#3F0000,#BF7F3F,#7F3F3F,#FFBF7F,#BF7F7F,#3F0000,#FFBF3F,#BF3F00
4464,251295,sorolla,250,388,0.4,0.47901,#FFBF3F,#7F7F3F,#3F3F3F,#BFBF7F,#FFFFFF,#FFBF7F,#7F3F3F,#BF7F3F,#BFBF3F,#003F00
4465,251316,sorolla,250,369,0.39892,0.0472,#FFFFBF,#3F0000,#00003F,#7F7F7F,#3F3F7F,#FFBF7F,#BF7F00,#3F003F,#7F3F00,#FFFFFF
4466,251326,sorolla,250,474,0.4,0.08089,#BFBF7F,#BFBFBF,#7F3F3F,#000000,#FFBFBF,#7F7F7F,#FFFFBF,#3F3F3F,#7F7F3F,#FFFFFF
4467,251333,sorolla,250,179,0.39777,0.0222,#3F3F00,#7FBF7F,#3F3F00,#FFFFFF,#7F3F3F,#FF7F3F,#BFBFBF,#3F0000,#7F7F7F,#3F3F3F
4468,251359,sorolla,250,323,0.4,0.04311,#3F3F3F,#BF7F3F,#000000,#7F7F3F,#FFFFFF,#BFBF7F,#7F7F7F,#3F3F3F,#3F7F3F,#7F3F3F
4469,9223372032559849524,sorolla,250,150,0.39733,0.10712,#BF3F00,#FFBFBF,#BF7F3F,#000000,#FFFFFF,#FF7F3F,#7F3F00,#BFBF7F,#FFFFBF,#BF7F7F
4470,251081,sorolla,250,172,0.39767,0.63569,#FF7F3F,#FFBF7F,#FFFF7F,#FFBF3F,#FFFFBF,#000000,#BFBFBF,#BFBF7F,#7F3F00,#BFBF3F
4471,251084,sorolla,250,367,0.39891,0.09484,#BF3F3F,#FFBF7F,#00003F,#7F3F3F,#FFFFBF,#BF7F3F,#7F7F3F,#7F3F3F,#FFBF3F,#BFBF7F
4472,251085,sorolla,250,360,0.39889,0.04071,#BF7F7F,#3F0000,#7F3F3F,#7F7F7F,#FFBFBF,#000000,#BFBFBF,#3F3F3F,#7F7F3F,#BF7F3F
4473,251086,sorolla,250,315,0.39873,0.05212,#3F0000,#BF7F3F,#FFFFBF,#7F3F3F,#FFBF7F,#BF3F00,#3F003F,#BFBF7F,#7F3F3F,#BF7F7F
4474,251101,sorolla,250,324,0.39877,0.04708,#7F3F00,#FFFFFF,#3F3F3F,#FF7F3F,#000000,#7F7F3F,#7F3F3F,#7F7F7F,#3F3F7F,#3F3F3F
4475,251115,sorolla,250,377,0.39894,0.10447,#FFFF7F,#7F7F3F,#BFBFBF,#3F0000,#BFBF7F,#7F7F7F,#BF7F3F,#000000,#BF7F7F,#7F3F00
4476,251129,sorolla,250,134,0.39701,0.00682,#FFBF3F,#3F0000,#7F3F00,#BF7F3F,#3F3F00,#3F003F,#BF7F3F,#FFFF7F,#BF3F00,#BFBF3F
4477,251130,sorolla,250,154,0.3974,0.09234,#7F7F3F,#BFBFBF,#000000,#3F3F3F,#7F7F7F,#FFFFBF,#7F3F3F,#BF7F3F,#BF7F7F,#BFBF7F
4478,251161,sorolla,250,325,0.39877,0.23159,#7F7F3F,#FFFFFF,#3F3F3F,#BF7F7F,#7F7F7F,#7F3F00,#3F0000,#FF7F3F,#FFBF7F,#3F3F00
4479,251202,sorolla,250,184,0.39783,0.38526,#FFFFBF,#3F3F00,#BF7F3F,#BFBF7F,#7F7F3F,#FFFF7F,#7F3F3F,#FFFFFF,#BF7F7F,#003F3F
4480,251264,sorolla,250,310,0.39871,0.31087,#BF7F7F,#7F3F3F,#BF7F3F,#3F3F3F,#BFBF7F,#7F7F7F,#FFBF7F,#7F7F3F,#000000,#7F3F3F
4481,251271,sorolla,250,412,0.4,0.18617,#BFBF7F,#3F3F3F,#7F7FBF,#FFFFFF,#7F7F3F,#7F7F7F,#000000,#7F3F3F,#BFBFBF,#FFFF7F
4483,251283,sorolla,250,428,0.4,0.02846,#3F3F3F,#BFBFBF,#7F7F7F,#003F00,#FFFFFF,#3F3F3F,#3F7F7F,#FFBF7F,#003F3F,#7FBFBF
4484,251285,sorolla,250,330,0.4,0.23239,#7F3F3F,#7F7F7F,#FFBF3F,#3F3F3F,#FFFFFF,#BFBFBF,#7F7F3F,#000000,#3F3F00,#BF7F7F
4485,251301,sorolla,250,328,0.39878,0.02046,#FFFFBF,#7F3F00,#3F0000,#BFBFFF,#BF7F7F,#3F0000,#FFFFFF,#7FBFFF,#7F3F3F,#FFBFBF
4486,251302,sorolla,250,211,0.3981,0.41176,#3F3F00,#FFBF7F,#BFBF3F,#BFBF7F,#003F7F,#7F7F3F,#FFFF7F,#FFBF3F,#BF7F00,#FFFFBF
4487,251311,sorolla,250,179,0.39777,0.08073,#FFBF7F,#3F3F3F,#FFBF3F,#FFFF7F,#7F7F3F,#7F3F00,#000000,#BF7F3F,#FFFFFF,#3F3F00
4488,251339,sorolla,250,182,0.4,0.12692,#7F3F3F,#FFBF7F,#BF7F3F,#000000,#7F7F7F,#3F3F3F,#BF7F7F,#FFFFFF,#7F7F3F,#3F3F7F
4490,251347,sorolla,250,346,0.4,0.37164,#7F7F7F,#FFFFBF,#7F3F00,#BFBFBF,#FFBF7F,#7F7F3F,#3F3F00,#7F7FBF,#3F7F7F,#BF7F3F
4491,251350,sorolla,250,416,0.4,0.69916,#BFBFBF,#BF7F7F,#00003F,#7F7F7F,#FFFFBF,#BFBF7F,#7F7F3F,#7F7FBF,#FFBF7F,#FFBFBF
4492,251371,sorolla,250,419,0.39905,0.01112,#3F3F3F,#BFBF7F,#3F0000,#BF7F3F,#7F3F3F,#3F3F00,#7F7F3F,#7F3F3F,#3F3F3F,#003F3F
4493,251393,sorolla,250,325,0.39877,0.01524,#BF7F3F,#3F3F3F,#3F0000,#FFBF7F,#3F3F00,#3F3F3F,#BFBF7F,#7F3F00,#7F7F7F,#7F7F3F
4494,9223372032559844468,sorolla,250,249,0.39839,1.14815,#FFBF7F,#3F7F7F,#7F3F3F,#7F7F7F,#7F7FBF,#3F3F3F,#FF7F3F,#3F3F3F,#FFFFBF,#3F7F3F
4495,251066,sorolla,250,279,0.4,1.1625,#3F7F7F,#3F3F3F,#7F7FBF,#BFBFBF,#BF7F3F,#3F3F7F,#3F3F3F,#3F7FBF,#FFFFFF,#7F7F7F
4496,251074,sorolla,250,304,0.4,0.46271,#FFFFFF,#7F7F3F,#7F7FBF,#BFBFBF,#3F3F7F,#7F3F3F,#3F003F,#BF7F3F,#7FBFBF,#3F7FBF
4497,251077,sorolla,250,248,0.39839,0.41513,#7F7F7F,#BFBFBF,#7F3F00,#3F3F7F,#FFFFFF,#3F003F,#BFBF7F,#7F7FBF,#3F3F3F,#7F7F3F
4500,251113,sorolla,250,163,0.39755,0.00823,#3F0000,#7F3F3F,#FFBF3F,#3F3F00,#3F3F3F,#BF7F3F,#FFFF7F,#7F3F3F,#3F3F3F,#BF7F3F
4501,251150,sorolla,250,157,0.4,0.04894,#FFFF7F,#7F7F3F,#000000,#7F7F7F,#3F3F3F,#BF7F7F,#FFFFFF,#BFBF7F,#7F3F00,#7F7FBF
4502,251157,sorolla,250,433,0.4,0.65408,#BF7F7F,#7F7F3F,#BFBF7F,#7F7F7F,#FFFFFF,#000000,#BFBFBF,#3F3F3F,#7F3F3F,#FFBFBF
4503,251178,sorolla,250,197,0.4,0.02112,#000000,#7F7F3F,#BFBF7F,#7F7F7F,#7F3F3F,#BFBFBF,#BF7F3F,#FFBF7F,#BF7F7F,#FFFFFF
4504,251198,sorolla,250,193,0.4,0.06527,#000000,#BF7F7F,#FFFFFF,#7F3F3F,#3F3F3F,#7F7F7F,#BFBF7F,#7F7F3F,#FFBFBF,#3F3F3F
4505,251199,sorolla,250,218,0.39817,0.43838,#7F3F3F,#FFBF7F,#3F3F3F,#BFBF7F,#BF7F7F,#7F7F3F,#FFFFBF,#000000,#7F7F7F,#BF7F3F
4506,251235,sorolla,250,333,0.3988,0.98225,#FFBF7F,#BFBFFF,#7F7F00,#3F3FBF,#FFFFFF,#BF7F3F,#7F7FBF,#003F00,#7F3F00,#FFFFBF
4507,251242,sorolla,250,378,0.39894,0.04847,#7F7F7F,#FFFFFF,#00003F,#3F3F3F,#BFBFBF,#7F7F00,#003F00,#7F3F00,#BF7F00,#BFBF7F
4508,251260,sorolla,250,246,0.39837,0.0584,#BF7F3F,#3F3F3F,#7F3F3F,#FFBF7F,#7F3F3F,#3F3F00,#BFBF7F,#3F3F00,#7F7F3F,#FFBF3F
4509,251263,sorolla,250,241,0.39834,1.02564,#3F0000,#7F7FBF,#FFFFFF,#7F3F3F,#BFBFBF,#7F7F7F,#3F3F3F,#BF3F3F,#7F3F3F,#FFBF7F
4510,251289,sorolla,250,177,0.39774,0.01319,#3F3F3F,#FFBF7F,#3F003F,#3F0000,#3F3F3F,#7F3F3F,#FFFFFF,#BF7F3F,#BFBFBF,#BF7F7F
4511,251298,sorolla,250,252,0.4,1.23529,#BF7F7F,#BFBFBF,#7F7F7F,#3F3F3F,#7F7FBF,#FFFFFF,#7FBFBF,#7F7F3F,#7F3F3F,#BFBFFF
4512,251362,sorolla,250,227,0.4,0.34498,#BFBFBF,#7F3F3F,#7F7F7F,#3F3F00,#7F7F3F,#BFBF7F,#FFFFFF,#3F3F3F,#7F3F3F,#000000
4513,251067,sorolla,250,173,0.4,0.01007,#3F3F3F,#00003F,#BFBF7F,#7F7F7F,#FFFFFF,#7F3F3F,#3F003F,#7F7F3F,#3F003F,#BFBFBF
4514,251075,sorolla,250,392,0.39898,0.15665,#3F003F,#7F3F3F,#BFBF7F,#7F7F3F,#FFBF7F,#7F7F7F,#BF7F7F,#3F3F3F,#3F3F3F,#BF7F3F
4516,251093,sorolla,250,156,0.39744,0.06641,#7F3F00,#7F7FBF,#7F7F00,#000000,#BFBF7F,#3F3F3F,#3F7FBF,#BF7F3F,#3F3F3F,#FFFFBF
4517,251097,sorolla,250,462,0.39913,0.00878,#3F0000,#7F7F3F,#000000,#3F3F00,#FFBF3F,#FF7F00,#7F3F00,#7F7F00,#FFFF7F,#3F7F00
4518,251133,sorolla,250,266,0.3985,0.0547,#7F7F3F,#FFBF7F,#7F0000,#BFBFBF,#3F0000,#FFBF3F,#BF3F00,#FFFF7F,#00003F,#BF7F00
4519,251135,sorolla,250,163,0.39755,0.25312,#BF7F7F,#3F3F3F,#7F7F7F,#FFBFBF,#FFBF7F,#BFBF7F,#7F7F3F,#3F3F7F,#BF7F3F,#000000
4520,251148,sorolla,250,292,0.39863,0.04151,#000000,#FF7F3F,#FFFFFF,#BF7F3F,#BFBF7F,#7F3F00,#FFBF7F,#3F3F00,#FFFFBF,#FFBF3F
4521,251151,sorolla,250,281,0.39858,0.17327,#3F3F00,#BFBFBF,#BF7F7F,#000000,#FFFFFF,#BFBF7F,#7F7FFF,#7F3F3F,#BFBFFF,#FFBFBF
4523,251174,sorolla,250,167,0.3976,0.14044,#000000,#BF7F3F,#3F3F3F,#3F3F3F,#FFFFFF,#7F7F7F,#BFBFBF,#7F7F3F,#FFBF7F,#3F7F7F
4524,251175,sorolla,250,318,0.39874,0.04849,#3F3F00,#FFBF7F,#FF7F00,#7F3F3F,#BF7F7F,#FFBFBF,#3F0000,#7F3F3F,#000000,#BF7F3F
4525,251203,sorolla,250,323,0.39876,0.02419,#7F7F3F,#003F00,#00003F,#BFFFFF,#3F3F3F,#7F7F7F,#BF7F00,#3F3F3F,#7F7F3F,#BFBF7F
4526,251212,sorolla,250,167,0.3976,0.0395,#BF7F3F,#3F3F3F,#FFBFBF,#00003F,#7F7FBF,#7F3F3F,#BF7F7F,#FFFFFF,#00003F,#BFBF7F
4527,251218,sorolla,250,349,0.39885,0.02328,#FFFFBF,#3F3F3F,#FFBF7F,#000000,#7F7F7F,#BF7F3F,#BF7F7F,#BFBFBF,#FFFFFF,#7F3F3F
4528,251230,sorolla,250,364,0.4,0.10866,#FFFFFF,#3F3F7F,#7F7F3F,#3F3F3F,#BFBF7F,#BFBFBF,#000000,#7F7F7F,#3F3F3F,#7F7FBF
4529,251240,sorolla,250,318,0.39874,0.0687,#000000,#BF7F7F,#BFBFFF,#FFFFFF,#7F3F3F,#BFBFBF,#BFBF7F,#3F3F3F,#FFBFBF,#BF7F3F
4530,251245,sorolla,250,289,0.39862,0.25419,#FFBF3F,#BFFFFF,#7F3F00,#FFFFBF,#BF7F3F,#000000,#FFFFFF,#BFBFBF,#FFBF7F,#FFFF7F
4531,251249,sorolla,250,321,0.4,0.19876,#BFBFBF,#000000,#BF7F3F,#7F7F3F,#FFFFFF,#003F3F,#BFBF7F,#7FBFBF,#7F3F3F,#BF7F7F
4532,251268,sorolla,250,328,0.4,0.13999,#3F3F3F,#7F7F7F,#FFFFFF,#BFBFBF,#7F7F3F,#3F0000,#3F3F3F,#3F3F7F,#3F3F3F,#7F7FBF
4533,251294,sorolla,250,334,0.3988,0.02919,#000000,#7FBFBF,#3F3F00,#3F3F3F,#BFBF7F,#7F7F3F,#7F3F3F,#FFFFBF,#3F0000,#7F3F00
4534,251328,sorolla,250,328,0.4,0.45179,#7F3F00,#7F7F7F,#3F3F3F,#3F3F00,#3F3F3F,#7F3F3F,#7F7F3F,#FFFFFF,#BF7F3F,#BF7F7F
4535,251340,sorolla,250,325,0.4,0.09086,#3F3F3F,#7F7F3F,#FFBF7F,#7F7F7F,#000000,#7F3F00,#FFFFFF,#BF7F7F,#BF7F3F,#3F3F00
4536,251342,sorolla,250,321,0.4,0.32036,#000000,#FFBFBF,#BF7F3F,#BFBFBF,#BFBF7F,#7F3F3F,#7F7F7F,#FFFFFF,#BF7F7F,#7F7F3F
4537,251343,sorolla,250,333,0.3988,0.03207,#BF7F3F,#3F0000,#7F7F7F,#3F3F00,#7F3F3F,#FFFFBF,#7F3F3F,#BF7F7F,#3F0000,#FF7F3F
4538,251369,sorolla,250,382,0.39895,0.04951,#FFBF00,#003F00,#BFBF7F,#7F7F3F,#3F3F3F,#FFFFBF,#7F3F00,#3F3F3F,#BF7F00,#BFBFBF
4540,251224,sorolla,250,350,0.39886,0.29501,#BFBF7F,#3F0000,#FFFFFF,#7F7F00,#FFBF00,#3F3F3F,#BFBFBF,#BF7F00,#7F7FBF,#7F3F00
4541,251265,sorolla,250,215,0.4,0.01043,#3F003F,#BFBF7F,#3F003F,#00003F,#3F3F3F,#FFFFFF,#7F7F3F,#BFBFBF,#7F3F3F,#7F7F7F
4542,251318,sorolla,250,253,0.39842,0.04434,#3F7F3F,#FFFFFF,#BFBF7F,#000000,#7F7F3F,#3F3F3F,#FFBFBF,#3F3F00,#BFBFFF,#7F7F7F
4543,251370,sorolla,250,244,0.39836,0.10966,#FFFFBF,#7F3F00,#BF7F00,#00003F,#3F3F00,#FFBF7F,#7F7F3F,#FFFFFF,#BF7F7F,#FF7F00
4544,251210,sorolla,250,305,0.39869,0.03449,#7F7F7F,#000000,#FFFFBF,#3F3F00,#BFBF7F,#7F3F00,#7F7F3F,#BF7F3F,#FFBFBF,#FFBF7F
4545,251068,sorolla,250,179,0.4,0.01393,#003F00,#7F7F3F,#FFFFFF,#003F00,#7F3F00,#3F3F00,#3F3F3F,#BF7F00,#003F3F,#BFBFBF
4546,251136,sorolla,250,550,0.39927,0.05984,#7F3F00,#FFFFBF,#000000,#BF7F3F,#FFFFFF,#BF7F7F,#3F0000,#7F7F3F,#FFBF7F,#3F3F3F
4547,251139,sorolla,250,213,0.39812,0.05038,#BF7F3F,#3F003F,#7F3F3F,#FFFFFF,#00003F,#3F3F3F,#7F7F7F,#7F7F3F,#BFBFBF,#FFBF7F
4548,251173,sorolla,250,333,0.3988,0.07213,#3F0000,#BF7F3F,#7F3F3F,#FF7F00,#7F3F00,#FFFFFF,#3F7FBF,#3F3F00,#FFBF3F,#3F0000
4549,251197,sorolla,250,170,0.4,0.04339,#000000,#BFBFBF,#7F3F3F,#3F3F3F,#7F7F7F,#7F7F3F,#FFFFFF,#3F3F3F,#BFBF7F,#3F7F3F
4550,251241,sorolla,250,168,0.4,0.01901,#FFFFFF,#00003F,#7F7F7F,#7F3F3F,#FFBF7F,#BF7F7F,#000000,#7F7F3F,#3F3F3F,#BFBFBF
4551,251252,sorolla,250,441,0.4,0.14909,#FFFFFF,#3F3F3F,#7F7F3F,#FFBF3F,#7F7F3F,#FFBF7F,#3F3F3F,#000000,#BFBFFF,#BF7F3F
4552,251071,sorolla,250,294,0.4,0.49164,#3F3F7F,#7F7F7F,#BFBFBF,#7F3F3F,#3F3F3F,#7F7F3F,#7F7FBF,#FFFFFF,#BF7F7F,#000000
4553,251141,sorolla,250,431,0.4,0.05771,#7F7F7F,#7F3F3F,#000000,#BF7F7F,#BFBF7F,#7F3F3F,#7F7F3F,#3F003F,#FFFFFF,#BF7F3F
4554,251149,sorolla,250,302,0.39868,0.21749,#3F3F3F,#BFBFBF,#7F7FBF,#BF7F3F,#FFFFFF,#BFBF7F,#7F7F7F,#7F7F3F,#000000,#BFBFFF
4555,251192,sorolla,250,326,0.4,0.17068,#7F7F7F,#BFBFBF,#3F3F00,#7F7F3F,#FFFFFF,#7FBFBF,#000000,#BFBF7F,#7F3F3F,#BF7F7F
4556,251196,sorolla,250,212,0.39811,0.03978,#7F7F00,#3F0000,#FFFFBF,#3F3F3F,#7F7F3F,#7F3F00,#000000,#3F3F00,#7F7F7F,#BF7F00
4557,251291,sorolla,250,167,0.4,0.24631,#3F3F3F,#FFBF7F,#7F3F3F,#7F7F3F,#7F7F7F,#FFFFFF,#000000,#BF7F7F,#BF7F3F,#3F3F3F
4558,251292,sorolla,250,212,0.4,0.11964,#FFBF7F,#3F3F00,#BFBFBF,#7F7F3F,#7F0000,#7F3F3F,#000000,#FFFFFF,#BF7F7F,#BF7F00
4559,251310,sorolla,250,338,0.39882,0.04275,#7F3F3F,#BFBFFF,#3F3F00,#FFFFFF,#BF7F3F,#BF7F7F,#000000,#3F3F3F,#FFBF7F,#3F3F3F
4560,251324,sorolla,250,354,0.39887,0.12767,#7F7F7F,#000000,#3F3F3F,#BFBFBF,#FFFFFF,#3F7F7F,#7F7F3F,#3F3F7F,#3F7F3F,#FFBF7F
4561,251078,sorolla,250,168,0.39762,0.41542,#BFBFBF,#BF3F3F,#FFBFBF,#BF7F3F,#000000,#FF7F3F,#BF3F3F,#FFFFFF,#FFBF7F,#BF7F7F
4562,251103,sorolla,250,183,0.39781,0.28661,#FFBFBF,#BF3F00,#7F7F7F,#BF7F7F,#BFBFBF,#000000,#7F3F00,#FFFFBF,#FF7F00,#FFFFFF
4563,251132,sorolla,250,250,0.4,0.32134,#7F7F7F,#3F0000,#BFBFBF,#3F3F3F,#BF7F7F,#7F3F3F,#7F7F3F,#FFFFFF,#003F00,#3F3F7F
4564,251169,sorolla,250,363,0.4,0.39934,#7F7F3F,#FFBF7F,#7F7F7F,#7F3F3F,#3F3F3F,#BF7F3F,#BFBFBF,#000000,#FFFFFF,#3F3F7F
4565,251186,sorolla,250,189,0.4,0.02957,#BF7F7F,#000000,#BFBFBF,#3F3F3F,#3F3F3F,#BFBF7F,#3F0000,#7F7F3F,#FFFFFF,#7F3F00
4566,251213,sorolla,250,209,0.4,0.66987,#3F003F,#BFBFBF,#7F7F7F,#FFFFFF,#3F3F7F,#7FBFFF,#7F3F3F,#7F7F3F,#7F7FBF,#BFBF7F
4567,251237,sorolla,250,172,0.4,1.02381,#BF7F7F,#3F3F3F,#7F3F3F,#BFBF7F,#FFFFBF,#7F3F00,#7F7F7F,#7F7F3F,#BF7F3F,#BFBFBF
4568,251246,sorolla,250,375,0.4,0.42662,#FFBFBF,#7F7F7F,#3F3F3F,#FFFFFF,#BF7F3F,#FFBF7F,#3F7FBF,#000000,#BF7F7F,#7F7FBF
4569,251253,sorolla,250,333,0.3988,0.03005,#FF7F3F,#003FBF,#3F3F3F,#FFFFFF,#000000,#7F3F3F,#3F7FFF,#BFBFFF,#BF7F3F,#FFBF3F
4570,251281,sorolla,250,313,0.4,0.1208,#BF7F00,#FFBFBF,#7F7F3F,#3F3F00,#7F3F00,#FFFFFF,#7F7F7F,#000000,#3F7F7F,#BF0000
4571,251344,sorolla,250,212,0.39811,0.37882,#7F3F3F,#7FBFBF,#FFBF7F,#3F3F3F,#7F7F7F,#BF7F00,#BFBFBF,#7F7F3F,#BF7F7F,#000000
4572,251293,sorolla,250,370,0.4,0.09938,#7F3F3F,#BFBFBF,#000000,#3F3F3F,#3F3F7F,#3F003F,#7F7F7F,#BFBFFF,#BF7F3F,#FFFFFF
4573,251304,sorolla,250,351,0.4,1.13592,#7F7F7F,#3F3F3F,#BFBFBF,#BF7F7F,#BFBF7F,#7F3F3F,#FFBFBF,#00003F,#FFFFFF,#7F7F3F
4574,251313,sorolla,250,212,0.4,0.04643,#7F7F3F,#FFBF7F,#000000,#3F3F3F,#7F7F7F,#7FBFBF,#FFFFFF,#BFBFFF,#7F3F3F,#BF7F3F
4575,251354,sorolla,250,323,0.4,0.19963,#3F3F3F,#BFBF7F,#FFFFFF,#7F3F00,#7F7F3F,#7F7FBF,#7F7F7F,#000000,#BF7F3F,#3F3F3F
4576,251087,sorolla,250,348,0.39885,0.14867,#BF7F3F,#3F3F3F,#7F7FBF,#7F3F3F,#FF7F7F,#FFBFFF,#000000,#FF7F3F,#BF3F00,#7F003F
4577,251091,sorolla,250,175,0.39771,0.34252,#BF7F3F,#BF3F00,#7F3F3F,#7F3F00,#FFBF7F,#BF3F3F,#000000,#FF7F00,#FFBF3F,#BF7F3F
4578,251111,sorolla,250,168,0.39762,0.0894,#FFBF7F,#000000,#FFFFFF,#7F7F3F,#FFBFBF,#FFFFBF,#BFBF7F,#3F3F00,#BF7F3F,#BFBFBF
4579,251267,sorolla,250,439,0.4,0.1119,#BFBF7F,#7F3F00,#3F3F00,#7F7F3F,#3F3F3F,#BF7F3F,#FFFFBF,#7F7F7F,#000000,#BFBF3F
4580,251278,sorolla,250,198,0.39798,0.03467,#BFBFFF,#003F00,#3F3F3F,#7F7FBF,#000000,#3F3F7F,#BFBFBF,#7F7F7F,#FFFFFF,#3F7F3F
4581,251305,sorolla,250,322,0.4,0.06627,#3F3F3F,#FFFFFF,#7F7FBF,#BFBFBF,#7F7F7F,#000000,#BFBFFF,#3F3F00,#7F3F3F,#3F3F7F
4582,251308,sorolla,250,362,0.3989,0.25915,#FFFFBF,#7F7F7F,#000000,#3F3F3F,#BFBF7F,#7F7F3F,#7F7FBF,#FFFFFF,#3F3F7F,#BFBFBF
4583,251105,sorolla,250,403,0.39901,0.03455,#FFBFFF,#000000,#7F7F3F,#FFFFFF,#FFBFBF,#BFBFBF,#3F3F00,#FFFFBF,#7F3F00,#7F7F7F
4584,251110,sorolla,250,323,0.39876,0.04642,#000000,#BFBFBF,#7F7F3F,#FFFFFF,#3F3F3F,#7F7F7F,#00003F,#BFBF7F,#BF7F7F,#003F3F
4585,251179,sorolla,250,326,0.4,0.17006,#3F3F00,#BFBFBF,#7F7F7F,#7F7F3F,#FFBF3F,#000000,#7F3F00,#FFBF7F,#FFFFFF,#BF7F3F
4586,251223,sorolla,250,369,0.4,0.03954,#000000,#7F7F3F,#3F3F3F,#FFFFFF,#BF7F3F,#7F3F00,#3F0000,#3F3F3F,#BFBF7F,#7F3F3F
4587,251320,sorolla,250,497,0.3992,0.11324,#BF7F7F,#3F3F3F,#7F7F3F,#BFBF7F,#3F3F3F,#7F7F7F,#7F3F3F,#FFFFBF,#003F7F,#000000
4588,251322,sorolla,250,344,0.39884,0.11852,#3F3F3F,#BFBF3F,#FFFFFF,#BF7F7F,#BF7F3F,#BFBFBF,#FFFFBF,#7F3F3F,#7F7F7F,#000000
4589,251360,sorolla,250,163,0.39755,0.08985,#7F3F00,#FFBF7F,#FF7F00,#000000,#FFFFFF,#7F7F3F,#7F3F3F,#BF7F3F,#BF7F3F,#3F3F3F
4590,251375,sorolla,250,355,0.39887,0.06659,#3F3F00,#FFBFBF,#BF7F7F,#7F3F3F,#FFFFFF,#BF3F00,#003F00,#7F3F00,#BFBFFF,#FF7F00
4591,9223372032559849522,sorolla,250,241,0.39834,0.71429,#7F3F3F,#FFFFBF,#BF7F7F,#BFBF7F,#3F0000,#7F7F3F,#BF7F3F,#7F7F7F,#3F3F3F,#FFFF7F
4593,251082,sorolla,250,403,0.39901,0.11005,#FFFFBF,#BF7F3F,#003F00,#7F3F3F,#BFBF7F,#FFBF7F,#7F3F00,#3F3F00,#7F7F3F,#BF7F7F
4594,251099,sorolla,250,429,0.39907,0.0181,#3F3F7F,#FFBF7F,#000000,#3F3F3F,#BFBFBF,#7F7FBF,#7F7F7F,#FFBFBF,#7F3F3F,#FFFFFF
4595,251107,sorolla,250,174,0.3977,0.00782,#3F3F3F,#FFBF7F,#3F3F00,#3F3F3F,#FFFFBF,#7F3F3F,#BF7F3F,#7F3F00,#FFBFBF,#3F3F3F
4596,251119,sorolla,250,165,0.39758,0.01152,#3F3F00,#FFFFFF,#7F7FBF,#003F00,#7F7F3F,#BFBFBF,#3F3F3F,#7F7F7F,#3F3F00,#3F7F00
4597,251120,sorolla,250,169,0.39763,0.08434,#BFBFBF,#3F3F3F,#FFFFFF,#FFFFBF,#FFBFBF,#BF7F7F,#000000,#7F3F3F,#FFBF7F,#BFBF7F
4598,251123,sorolla,250,348,0.39885,0.10766,#3F0000,#BF7F7F,#7F3F3F,#FFFFFF,#BF7F3F,#7F3F3F,#BFBF7F,#3F3F00,#3F3F00,#FFBFBF
4599,251138,sorolla,250,275,0.39855,1.01481,#3F3F3F,#BF7F7F,#FFBFBF,#BFBFBF,#7F7F7F,#FFFFBF,#7F3F3F,#7F7F3F,#7F7FBF,#3F0000
4600,251143,sorolla,250,151,0.39735,0.01221,#FFFFBF,#003F3F,#00003F,#BF3F00,#3F3F00,#3F7F3F,#3F3F00,#FFBF00,#007F00,#007F3F
4601,251160,sorolla,250,321,0.39875,1.98758,#3F7F7F,#FFFFBF,#FFBF7F,#7FBFBF,#7F7F7F,#7F7F3F,#3F7FBF,#3F3F00,#7F7FBF,#BFBFBF
4602,251188,sorolla,250,256,0.39844,0.01902,#7F7F3F,#00003F,#FFFFFF,#FFBF7F,#7F3F00,#BF3F00,#3F3F00,#000000,#FFBF3F,#003F3F
4603,251194,sorolla,250,171,0.4,0.115,#FFFFFF,#7F7F3F,#003F00,#BF7F7F,#7F3F00,#BFBFBF,#3F3F7F,#3F3F00,#3F3F3F,#7F7F7F
4604,251204,sorolla,250,321,0.39875,0.31841,#7F7FBF,#3F3F3F,#BFBFBF,#7F7F7F,#BFBFFF,#7F7F3F,#000000,#7F3F3F,#3F7F3F,#BF7F7F
4605,251225,sorolla,250,369,0.39892,0.02994,#BFBF7F,#000000,#BF7F3F,#BF7F7F,#3F3F00,#7F3F00,#7F7F7F,#7F7F3F,#BFBFBF,#3F3F3F
4606,251238,sorolla,250,333,0.3988,0.05232,#3F3F00,#BF7F00,#FFBFFF,#3F3F00,#FFBF7F,#003F3F,#7F7F3F,#BF7F7F,#00003F,#7F7F3F
4607,251256,sorolla,250,428,0.39907,0.05424,#3F3F7F,#7F3F3F,#3F0000,#BF7F3F,#BF7F7F,#7F7F3F,#7F7F7F,#3F3F3F,#3F0000,#FFBF7F
